site,date,temp,umid,prec,ws,wd
MIC,2019-06-20,23.16121107266436,72.15391003460208,0,1.85073529550173,101.93895349731125
MIC,2019-06-21,21.921626297577856,77.41498269896194,0,0.9581199394463668,206.95740722412305
MIC,2019-06-22,22.786920415224913,78.75356401384083,0,1.4552950778546714,40.76181451025644
MIC,2019-06-23,22.35235294117647,80.61048442906575,0,1.5727104861591696,37.25018189615534
MIC,2019-06-24,23.516124567474048,76.33401384083045,0,1.4243531204152249,36.093271269204934
MIC,2019-06-25,24.24370242214533,73.1360553633218,0,1.679486743252595,72.03688171134606
MIC,2019-06-26,19.89698961937716,84.08892733564014,54.427,2.8148990792387543,147.66924759789032
MIC,2019-06-27,18.266401384083046,82.5778892733564,2.519,1.245571880968858,235.30470542656707
MIC,2019-06-28,21.896643598615917,82.92643598615916,0,1.389283917301038,142.57897588881602
MIC,2019-06-29,24.43515570934256,83.9501384083045,0,1.4069876702422146,141.26120915326078
MIC,2019-06-30,25.85325259515571,76.74837370242214,0,1.626407155017301,74.95594097442064
MIC,2019-07-01,20.878615916955017,85.95840830449826,12.355,2.745102851903114,129.81789302012135
MIC,2019-07-02,19.00674740484429,89.0152249134948,3.435,1.646125514532872,172.22469817765668
MIC,2019-07-03,20.054982698961936,85.92415224913495,4.574,1.672638408650519,170.4952375872001
MIC,2019-07-04,18.230519031141867,80.0226643598616,0.229,2.059782824221453,199.97953967179637
MIC,2019-07-05,17.698823529411765,57.76719723183391,0,3.574069555017301,223.9087106279368
MIC,2019-07-06,14.79598615916955,54.58442906574395,0,2.669983638754325,243.39645529231052
MIC,2019-07-07,13.839342560553634,64.48865051903114,0,1.7538369667820068,235.9482291380997
MIC,2019-07-08,15.03923875432526,76.13152249134949,0,1.580553614532872,11.85390770356861
MIC,2019-07-09,17.399065743944636,79.78927335640138,0,1.6697453020761246,135.47905167244025
MIC,2019-07-10,18.85719723183391,81.29505190311419,0,1.4624846384083046,150.13503402168806
MIC,2019-07-11,19.51581314878893,79.60221453287197,0,1.266676274048443,33.26770540460089
MIC,2019-07-12,19.743806228373703,82.24038062283736,0,1.421375429065744,97.21125829115176
MIC,2019-07-13,21.813356401384084,78.08055363321799,0,1.3769127083044983,100.57935454174272
MIC,2019-07-14,21.73152249134948,81.54062283737024,0.229,1.7622183823529411,110.43944415462995
MIC,2019-07-15,18.996539792387544,88.35121107266436,5.495,1.6964340612456748,151.31993128509765
MIC,2019-07-16,17.893356401384082,69.94989619377162,0.229,2.398785080968858,215.8278129238557
MIC,2019-07-17,16.17038062283737,80.1539446366782,0,1.5925029152249135,248.5105948565065
MIC,2019-07-18,18.719930795847752,86.97612456747405,3.435,1.4691580359861591,218.1252853278036
MIC,2019-07-19,21.395397923875432,81.41325259515571,0.686,1.4911159373702425,59.58702277548562
MIC,2019-07-20,20.41121107266436,84.20266435986159,0,1.505666066782007,103.1882565262386
MIC,2019-07-21,21.417958477508652,83.43740484429065,0,1.4743915702422146,89.5098580861296
MIC,2019-07-22,21.4442214532872,84.50782006920416,0,1.1876634311418686,102.3118456292314
MIC,2019-07-23,22.19598615916955,83.08519031141869,0,1.5679267577854672,107.1846545668191
MIC,2019-07-24,23.103910034602077,82.22830449826989,0,1.9800836148788927,116.56367770544723
MIC,2019-07-25,22.58643598615917,84.33612456747404,0,1.9438494934256056,102.16142676018433
MIC,2019-07-26,22.516747404844292,83.91190311418686,0,1.3723721799307955,88.20616537973446
MIC,2019-07-27,20.36726643598616,87.93944636678201,2.745,2.5979306249134946,128.1891509760766
MIC,2019-07-28,18.526643598615916,82.72993079584775,0.229,1.4920473031141868,125.5182370562264
MIC,2019-07-29,20.783356401384083,81.4523875432526,0,1.7056958792387544,117.39461592569762
MIC,2019-07-30,22.224878892733564,81.48989619377163,0,1.4142733674740484,228.05246614964256
MIC,2019-07-31,20.999065743944637,82.38955017301038,0,1.835933312802768,76.99293233957039
MIC,2019-08-01,22.6742214532872,79.05020761245675,0,1.4790763190311418,66.12646148466958
MIC,2019-08-02,18.503598615916957,82.2280276816609,2.747,2.8515724726643596,158.7401309824944
MIC,2019-08-03,16.493460207612458,62.19404844290658,0,2.2094521370242215,222.9204420455384
MIC,2019-08-04,14.753979238754326,68.98885813148789,0,2.1279181134948097,154.94053150311893
MIC,2019-08-05,16.000103806228374,76.51885813148789,0,1.6360265058823529,229.59786393955437
MIC,2019-08-06,20.137474048442908,83.09865051903114,0.458,1.6317320328719722,112.33669426371009
MIC,2019-08-07,22.099792387543253,81.72792387543252,0,1.3547587615916954,99.48546712437728
MIC,2019-08-08,22.015328719723183,85.7215570934256,0,1.4555065356401384,101.56572317921324
MIC,2019-08-09,21.968685121107267,88.57716262975778,0,1.7060899716262976,101.4238538515859
MIC,2019-08-10,24.11923875432526,80.51906574394464,0,2.055343127681661,111.42630680136352
MIC,2019-08-11,20.56155709342561,77.0015570934256,0,2.1105449712802766,91.5595431394985
MIC,2019-08-12,22.09069204152249,80.89626297577854,0,2.0682641342560553,139.2981220551856
MIC,2019-08-13,19.544117647058822,80.37422145328719,0.458,2.918375638754325,107.45456751560675
MIC,2019-08-14,16.78854671280277,64.92757785467128,0.458,2.558840833910035,155.57631085325488
MIC,2019-08-15,18.22242214532872,78.54297577854672,0.229,1.6330036429065744,331.6151854494383
MIC,2019-08-16,19.737716262975777,78.36792387543252,0,1.762629777197232,67.69657299444653
MIC,2019-08-17,21.375674740484428,81.14442906574395,0,1.7773635242214534,129.05672107602163
MIC,2019-08-18,20.996851211072663,82.30145328719723,2.059,2.596684929065744,105.9236200517549
MIC,2019-08-19,15.93522491349481,81.36076124567474,10.064,2.207006918685121,124.8615774944614
MIC,2019-08-20,16.07833910034602,82.68567474048443,0,2.2169905733564015,237.93025698875107
MIC,2019-08-21,17.665294117647058,83.32754325259515,0.687,2.108141129065744,128.9468692202558
MIC,2019-08-22,18.668512110726645,75.62117647058824,0,1.5805564993079584,92.164902812161
MIC,2019-08-23,19.910207612456748,77.03840830449828,0.687,2.183903298961938,126.57618236828284
MIC,2019-08-24,19.656228373702422,71.46121107266436,0,1.7456651166089965,100.29175216942444
MIC,2019-08-25,19.943806228373703,73.94346020761246,0,1.8768022038062284,103.80628780732296
MIC,2019-08-26,20.24332179930796,81.93318339100345,0.687,1.354889443252595,27.094751691543024
MIC,2019-08-27,21.66840830449827,82.95899653979238,0,1.3553758065743944,113.99169130762024
MIC,2019-08-28,22.381695501730103,80.77204152249135,0,2.2474452294117646,78.50520257602412
MIC,2019-08-29,22.34539792387543,81.3578892733564,0,1.6140465303114186,77.82712901671728
MIC,2019-08-30,23.027923875432524,79.86647058823529,0,1.6148413941176472,77.05080063850525
MIC,2019-08-31,21.847993079584775,85.35948096885814,5.543,2.1490099889273355,151.2627051411272
MIC,2019-09-01,18.331349480968857,89.11176470588235,28.365,2.3216512889273355,172.49237171613768
MIC,2019-09-02,18.325259515570934,77.16335640138408,0,1.401384085467128,342.6687156899518
MIC,2019-09-03,18.97643598615917,80.90833910034603,2.289,2.035564196885814,146.8190168199713
MIC,2019-09-04,17.812871972318337,80.79771626297578,1.145,1.9069127519031144,130.00647630693317
MIC,2019-09-05,16.048062283737025,75.16439446366782,0.229,2.1758862093425604,121.26342103085938
MIC,2019-09-06,16.042768166089964,88.41107266435986,12.126,2.017649949134948,201.06591052379423
MIC,2019-09-07,19.60166089965398,86.61955017301038,0,1.7352085657439449,155.39073696839176
MIC,2019-09-08,21.451107266435987,86.18820069204152,0,1.401598429065744,78.14245538622214
MIC,2019-09-09,22.189896193771627,87.07861591695502,0,1.408790852249135,98.61195712585602
MIC,2019-09-10,23.055017301038063,81.98339100346021,0,1.8725576740484429,131.39222202897005
MIC,2019-09-11,22.24217993079585,81.55359861591695,0,2.0026614833910035,79.12253757136101
MIC,2019-09-12,21.88529411764706,86.40854671280277,5.259,2.078889835640138,116.2892216674822
MIC,2019-09-13,20.5598615916955,81.26785467128028,1.603,1.9510092124567475,114.75501406131268
MIC,2019-09-14,21.240934256055365,83.1480276816609,1.832,1.501030378235294,75.90320568608145
MIC,2019-09-15,23.269031141868513,84.14602076124568,0,1.7466119089965395,85.39808145536384
MIC,2019-09-16,24.21339100346021,85.65740484429065,0,1.708418876816609,84.0871299444718
MIC,2019-09-17,22.59031141868512,85.90955017301039,0,2.0746866429065745,106.493894627126
MIC,2019-09-18,22.032698961937715,85.28179930795848,24.955,1.950606507266436,113.54310756800004
MIC,2019-09-19,21.589480968858133,90.1038062283737,22.42,2.319054204844291,164.58632554171203
MIC,2019-09-20,21.02076124567474,87.19411764705882,30.696,2.2932026235294116,146.07498412549268
MIC,2019-09-21,18.450657439446367,87.10221453287197,1.373,2.113623581314879,253.23613362996835
MIC,2019-09-22,20.343287197231835,76.40038062283737,0,2.073093056401384,141.8599846213626
MIC,2019-09-23,19.692491349480967,67.83878892733564,0,2.9315215006920416,116.56114005238987
MIC,2019-09-24,19.540346020761245,84.9660553633218,1.373,1.870490184083045,168.83746426017927
MIC,2019-09-25,21.80553633217993,82.3423875432526,0.687,1.9534784591695504,127.7553800162286
MIC,2019-09-26,22.479342560553633,82.19854671280277,1.145,2.4958775674740483,175.8903340624651
MIC,2019-09-27,22.95878892733564,74.75948096885813,0,3.0529344498269895,125.55766895645992
MIC,2019-09-28,20.8478892733564,73.31200692041523,0,1.7146808865051903,97.0542685514399
MIC,2019-09-29,22.37910034602076,74.12515570934256,0,1.8681997398269896,75.28864752778134
MIC,2019-09-30,23.2178892733564,80.67131487889273,0.458,2.1172212615916957,51.15950814707128
MIC,2019-10-01,24.405813148788926,76.45519031141869,0,2.9723894698961937,66.40890898017331
MIC,2019-10-02,24.18636678200692,81.63453287197231,0,2.2113965705882355,95.27995494722136
MIC,2019-10-03,23.502906574394466,84.4828027681661,0,2.3115494342560554,146.39440649802242
MIC,2019-10-04,24.641107266435988,81.17896193771627,0,2.3727988965397926,96.66078277908
MIC,2019-10-05,24.56733564013841,79.27820069204152,2.061,3.1415398249134947,107.13155843858532
MIC,2019-10-06,20.78190311418685,85.53141868512111,15.57,1.9760611411764704,247.88626059049187
MIC,2019-10-07,20.295418994413406,89.07094972067038,7.786,1.8131641558659215,238.4841855812437
MIC,2019-10-08,21.6875,81.98,0,1.8956750111756808,61.34758583464619
MIC,2019-10-09,22.31578947368421,79.51,0,2.24572383125897,64.49510684057536
MIC,2019-10-10,21.88235294117647,78.38176470588235,0,2.842567514265429,56.46971808191856
MIC,2019-10-11,23.61111111111111,78.10888888888888,0,2.5418467193165437,40.96208067507592
MIC,2019-10-12,23.526315789473685,86.2578947368421,0,1.7857562995553249,103.68478033394724
MIC,2019-10-13,24.470588235294116,88.92176470588235,0,1.84464487627863,149.66380985170477
MIC,2019-10-14,22.9375,87.825,0,3.4700491729995524,135.38841450619765
MIC,2019-10-15,17.333333333333332,94.635,0,2.7988873987979943,174.47344821318325
MIC,2019-10-16,20,94.15,0,1.5743741618238711,145.01619761884533
MIC,2019-10-17,23.41176470588235,83.56882352941176,0,2.23776591548555,52.81113511843475
MIC,2019-10-18,24.88235294117647,85.60941176470588,0,1.8748849562176229,140.15661287100795
MIC,2019-10-19,21.705882352941178,82.33764705882353,0,3.3566488732283246,111.33388508171404
MIC,2019-10-20,19.473684210526315,75.41157894736843,0,2.4892360539256053,83.53865308726368
MIC,2019-10-21,18,89.39647058823529,0,1.118882957742774,18.04962280746642
MIC,2019-10-22,20.842105263157897,80.03315789473685,0,3.0303743265181273,115.07311158158195
MIC,2019-10-23,20.88888888888889,81.04277777777777,0,2.8560075497938686,129.90876946449106
MIC,2019-10-24,22.833333333333332,80.11333333333333,0,2.027765360353646,61.47621858478959
MIC,2019-10-25,24.68421052631579,77.0957894736842,0,2.570406794814484,90.19815757829348
MIC,2019-10-26,22.473684210526315,88.65947368421052,0,1.704585558666447,143.45300266039152
MIC,2019-10-27,25.055555555555557,84.09111111111112,0,2.370486266328911,58.19589421838141
MIC,2019-10-28,24.555555555555557,81.45722222222223,0,1.9992052848557096,126.05740983400209
MIC,2019-10-29,26.157894736842103,77.63947368421053,0,2.705691362962614,138.45401546423244
MIC,2019-10-30,26.555555555555557,72.29833333333333,0,3.027368002781502,116.30942779075365
MIC,2019-10-31,26.210526315789473,69.94842105263157,0,3.246829635555137,166.82606452277696
MIC,2019-11-01,22.789473684210527,91.82315789473684,0,2.59746370844411,125.06754724573553
MIC,2019-11-02,24.65,86.694,0,2.2619579794367457,31.358585343808045
MIC,2019-11-03,25.842105263157897,82.17105263157895,0,3.003317412888502,108.0768975645541
MIC,2019-11-04,23.3125,91.17,0,2.1205856057219483,127.43460696925663
MIC,2019-11-05,24.133333333333333,88.52533333333334,0,2.193413798241693,106.54779394683422
MIC,2019-11-06,21.8,77.569,0,3.3158247653106825,115.12574156004268
MIC,2019-11-07,21.176470588235293,89.40058823529412,0,1.8144047963396344,21.795414399990847
MIC,2019-11-08,22.53846153846154,87.52538461538461,0,2.609951514734706,118.26246828805944
MIC,2019-11-09,23.2,89.17733333333334,0,1.2680673521084789,43.33565518123419
MIC,2019-11-10,23.142857142857142,90.73428571428572,0,2.313366115333035,98.9407552590139
MIC,2019-11-11,21.5625,94.4575,0,1.9599351810460444,133.95260446169095
MIC,2019-11-12,21.933333333333337,85.402,0,2.1248696170466386,42.93183708710026
MIC,2019-11-13,22.0625,87.535,0,1.8635449262405,23.369742789149512
MIC,2019-11-14,22.666666666666668,91.60266666666666,0,1.336611533303531,330.59875297230803
MIC,2019-11-15,24.105263157894736,75.23052631578948,0,3.3009434628143883,117.9990695434796
MIC,2019-11-16,23.25,68.989375,0,3.566439427805095,105.41152162426556
MIC,2019-11-17,23.3125,70.34375,0,3.1166182387125607,112.36917355980934
MIC,2019-11-18,23.466666666666665,65.90266666666666,0,2.741767247802116,97.92220577127664
MIC,2019-11-19,26.11234615384615,74.64003846153847,0,2.953789523846154,82.53296651030024
MIC,2019-11-20,26.78173010380623,77.2519723183391,0,2.3958506380622837,71.2480566360572
MIC,2019-11-21,27.12266435986159,78.47754325259515,0.229,2.7533939200692044,59.917624266992675
MIC,2019-11-22,27.81477508650519,75.81148788927335,0,2.693847537716263,87.47786568175701
MIC,2019-11-23,25.738062283737023,79.80515570934256,1.145,3.1948115861591697,139.39829522101226
MIC,2019-11-24,22.849584775086505,67.38079584775086,0,1.641699348788927,261.39000294968025
MIC,2019-11-25,24.24477508650519,66.0381660899654,0,2.501958860553634,71.82793444150148
MIC,2019-11-26,24.352698961937715,71.4561937716263,1.602,2.014469429065744,29.27718091018366
MIC,2019-11-27,23.387543252595155,86.67553633217993,27.53,1.5947260657439446,126.22233080935663
MIC,2019-11-28,24.2360553633218,72.14647058823529,0.458,2.680552669204152,108.9479576869564
MIC,2019-11-29,24.632145328719723,69.4177508650519,0,2.5776095660899654,84.87832195077614
MIC,2019-11-30,25.660657439446368,74.72629757785467,0,2.151968467820069,75.3390905057289
MIC,2019-12-01,26.39190311418685,75.23463667820069,0,3.280735310034602,122.46030090577092
MIC,2019-12-02,24.798961937716264,58.32515570934256,0,3.1215946121107265,105.3482525321545
MIC,2019-12-03,24.210276816608996,67.90723183391003,0,1.6376701214532872,25.387241692075293
MIC,2019-12-04,24.472318339100347,77.79384083044982,5.2620000000000005,1.7241176401384084,37.51578643441508
MIC,2019-12-05,24.90301038062284,81.98626297577854,11.434,1.707534605536332,112.44628328008868
MIC,2019-12-06,24.21941176470588,79.2740830449827,0,1.839847165397924,28.803773272760964
MIC,2019-12-07,26.46173010380623,73.84429065743944,0,2.5027700788927336,98.57046271111712
MIC,2019-12-08,26.167162629757787,73.06792387543253,0,2.4992156550173013,83.35846235278645
MIC,2019-12-09,24.74681660899654,76.53892733564014,2.061,1.4518358366782007,281.9806631050785
MIC,2019-12-10,27.080484429065745,74.88276816608996,0,2.355731465397924,99.09978586576372
MIC,2019-12-11,27.920484429065745,77.15038062283737,0,2.189376201730104,102.19637982745807
MIC,2019-12-12,29.71083044982699,73.94363321799308,0,2.479602084083045,91.25415389040386
MIC,2019-12-13,26.71318339100346,72.15508650519031,0,3.7144925048442903,119.67504040896216
MIC,2019-12-14,25.02903114186851,82.16961937716263,0.229,1.7695021083044982,129.56949441790982
MIC,2019-12-15,27.67148788927336,82.35204152249135,2.061,2.1465474875432524,59.729320975967184
MIC,2019-12-16,27.119723183391,84.83602076124568,8.669,1.575434441868512,219.71503741172177
MIC,2019-12-17,24.03750865051903,88.45501730103807,23.11,2.3809852179930795,163.13821857961935
MIC,2019-12-18,22.395121107266437,84.75532871972318,11.673,2.3655555505190313,228.8870301294334
MIC,2019-12-19,24.41269896193772,83.90560553633217,0.687,1.7372952844290657,160.16083181734842
MIC,2019-12-20,26.563079584775085,80.2016955017301,0,1.8103614079584776,78.6153508086379
MIC,2019-12-21,29.45484429065744,74.26505190311418,0.229,2.321682046366782,107.6912943608285
MIC,2019-12-22,28.39567474048443,74.8412802768166,0,3.0652431446366784,115.72845043500182
MIC,2019-12-23,26.545051903114185,74.65896193771626,0.916,2.551965602076125,88.21250125402919
MIC,2019-12-24,27.596712802768167,72.78262975778547,0,2.7664552079584777,77.84243649502638
MIC,2019-12-25,28.777993079584775,73.00768166089965,0,2.5260736387543252,73.33160671176645
MIC,2019-12-26,29.30757785467128,73.56913494809689,0,2.6886303543252597,72.7286717551061
MIC,2019-12-27,28.94871972318339,72.51491349480969,0,2.5926922328719724,81.95181029511532
MIC,2019-12-28,28.95598615916955,75.68124567474048,0,2.8435323024221453,81.13236647600125
MIC,2019-12-29,29.387301038062283,73.18913494809688,0,2.4919252314878895,73.49601989960844
MIC,2019-12-30,29.18439446366782,72.67442906574395,0,2.672718176470588,74.66872057714437
MIC,2019-12-31,29.936782006920417,71.42176470588235,0,2.816955020069204,63.76270432392921
MIC,2020-01-01,29.027474048442908,79.19532871972318,6.4030000000000005,2.1983390847750863,84.68901163534298
MIC,2020-01-02,26.916782006920418,83.22512110726643,0.458,2.295341175432526,134.5300473542178
MIC,2020-01-03,27.143875432525952,75.320553633218,0,4.159161865051903,173.0022784175727
MIC,2020-01-04,24.666401384083045,87.6939446366782,120.716,3.185623784429066,195.45958392134963
MIC,2020-01-05,27.07006920415225,77.25166089965398,0.915,1.9304978674740485,60.67094746653588
MIC,2020-01-06,29.072629757785467,74.21858131487889,0,2.2811745501730103,77.2589507793259
MIC,2020-01-07,30.401176470588236,74.98339100346021,1.602,1.4469329093425605,178.16242867459576
MIC,2020-01-08,27.167370242214535,85.44581314878893,24.697,2.0232227716262976,165.8285658900284
MIC,2020-01-09,29.818581314878895,78.25889273356401,0,2.0710726207612455,78.46338020248506
MIC,2020-01-10,30.570103806228374,80.00044982698962,0.686,2.1907045183391003,82.31429909627606
MIC,2020-01-11,30.38391003460207,79.07709342560554,2.517,2.30510476816609,127.18812266644233
MIC,2020-01-12,29.571937716262976,75.27505190311419,0,2.6152921685121107,98.19122990882528
MIC,2020-01-13,28.88975778546713,67.10249134948097,0,2.7115167387543253,123.94661076377004
MIC,2020-01-14,28.446712802768165,68.90453287197232,0,2.432361584429066,71.94142819660284
MIC,2020-01-15,29.229515570934257,71.7561937716263,0,2.617349094117647,63.874978019317936
MIC,2020-01-16,27.997854671280276,78.12173010380623,3.889,2.622705672318339,145.13380185413521
MIC,2020-01-17,24.099065743944635,73.11349480968858,0.229,1.6250048294117647,321.18967155515566
MIC,2020-01-18,24.924117647058825,77.25896193771626,0,1.521153411418685,326.89369838073674
MIC,2020-01-19,25.93826989619377,79.35010380622838,2.2880000000000003,2.0124865470588236,93.5814399321592
MIC,2020-01-20,28.062456747404845,75.42664359861591,2.519,2.362253937716263,76.16045260843946
MIC,2020-01-21,27.985121107266437,69.86370242214532,0,2.3733131470588233,72.24714260830561
MIC,2020-01-22,24.947543252595157,83.2056401384083,6.8660000000000005,2.142924839100346,215.370547596862
MIC,2020-01-23,24.59674740484429,83.39449826989619,5.263,3.2988408224913495,196.38703111785048
MIC,2020-01-24,25.828754325259517,76.87065743944636,1.832,3.473439069550173,180.67323314006967
MIC,2020-01-25,27.161107266435987,70.37937716262975,0,2.2790763252595156,81.83717303590791
MIC,2020-01-26,28.35100346020761,73.51442906574394,0,2.3776307121107267,92.53359008186528
MIC,2020-01-27,29.10038062283737,77.1922491349481,2.518,2.9302076155709345,129.8327301436562
MIC,2020-01-28,27.583391003460207,81.4270242214533,2.518,2.1817195083044982,126.68408578476004
MIC,2020-01-29,27.838546712802767,82.70539792387544,11.356,1.8560553626297576,129.57293963553772
MIC,2020-01-30,29.56671280276817,79.73955017301039,2.77,2.0280786311418684,118.68242767843594
MIC,2020-01-31,29.94145328719723,78.79352941176471,11.025,2.250853506574394,120.75056571560351
MIC,2020-02-01,29.466989619377163,75.35373702422146,0,3.1388139228373704,132.01515310738068
MIC,2020-02-02,27.59854671280277,83.37892733564014,24.544,2.4114561660899656,106.05102643859884
MIC,2020-02-03,27.642145328719725,79.09785467128027,6.405,3.158333346020761,135.12655973986924
MIC,2020-02-04,26.31114186851211,86.93256055363322,17.892,3.2489042591695503,175.68498918801083
MIC,2020-02-05,26.79179930795848,87.94532871972318,21.093,2.340570924567474,211.43390596145704
MIC,2020-02-06,26.752318339100345,88.33543252595156,50.195,2.7411659155709343,200.82162005401764
MIC,2020-02-07,27.3922491349481,86.36685121107267,53.145,2.369153201730104,85.10596363511381
MIC,2020-02-08,28.620519031141868,83.55505190311419,33.15,2.1866936020761245,62.63624551439712
MIC,2020-02-09,28.17051903114187,83.87602076124567,36.05,2.832634551349481,134.85466418975858
MIC,2020-02-10,24.43370242214533,82.5198615916955,5.038,2.2271664937716262,199.36163638002228
MIC,2020-02-11,23.76242214532872,83.51131487889273,7.0920000000000005,1.697461589965398,301.1494792410436
MIC,2020-02-12,25.588996539792387,77.15671280276817,1.602,2.0986640010380624,113.3242340675107
MIC,2020-02-13,25.644671280276818,80.09899653979238,4.118,2.5204863615916957,172.83324066811988
MIC,2020-02-14,26.805121107266437,77.03217993079585,0,2.0007670013840833,69.33213561263135
MIC,2020-02-15,28.407024221453288,76.36837370242215,0,1.8977460629757783,74.23367936303262
MIC,2020-02-16,29.76961937716263,76.11131487889273,0,1.9269482737024224,85.47528882023768
MIC,2020-02-17,30.074878892733565,74.94622837370243,0,2.033405429065744,81.33763987734274
MIC,2020-02-18,30.799896193771627,79.61854671280277,0,2.1005267152249134,85.5355299393381
MIC,2020-02-19,30.13038062283737,77.82463667820069,0,2.8557189456747403,150.38828692082026
MIC,2020-02-20,29.442456747404844,82.69920415224914,2.744,2.91183101799308,138.5831659932881
MIC,2020-02-21,26.42961937716263,76.74553633217992,0,2.958978285467128,152.03140840894207
MIC,2020-02-22,24.406712802768165,70.91615916955017,0,2.3668675397923877,127.00363400475244
MIC,2020-02-23,24.25968858131488,72.55096885813148,0,2.260593984429066,163.11934105107238
MIC,2020-02-24,26.57453287197232,74.41557093425605,0,2.0403873612456747,54.25969880829379
MIC,2020-02-25,26.29006920415225,86.23384083044982,21.414,1.569292576782007,290.8296879264089
MIC,2020-02-26,24.684152249134947,88.13332179930796,55.332,2.9032467899653978,176.22601461278646
MIC,2020-02-27,24.00712802768166,71.24415224913494,0,1.9615926546712803,76.04995443221684
MIC,2020-02-28,25.163217993079584,71.83173010380622,0,2.039005171280277,69.4095600624625
MIC,2020-02-29,25.65051903114187,74.83965397923876,0,2.2107026121107265,145.67509811061524
MIC,2020-03-01,25.301384083044983,77.64567474048442,0,2.7467281716262977,145.37943614506938
MIC,2020-03-02,24.536089965397924,82.95363321799307,12.752,3.2745597747404847,167.90392910015154
MIC,2020-03-03,23.92262975778547,86.91719723183391,11.895,2.1576547674740483,233.6665668495059
MIC,2020-03-04,25.67159169550173,74.98709342560554,0,1.8836485830449827,108.58779608617168
MIC,2020-03-05,25.57017301038062,74.67771626297578,0.229,2.287118396885813,102.83504761226308
MIC,2020-03-06,25.45325259515571,76.31391003460207,0,2.593224725259516,146.4317444673481
MIC,2020-03-07,26.202664359861593,74.4235294117647,0.229,2.122486532871972,67.35368754625574
MIC,2020-03-08,26.54307958477509,73.6049480968858,0,2.2505719093425607,72.08312536766006
MIC,2020-03-09,27.05470588235294,75.97560553633218,0,2.2307122366782006,82.33147599846038
MIC,2020-03-10,27.21871972318339,76.61217993079585,0,1.965212426297578,75.2510273215642
MIC,2020-03-11,27.393806228373705,76.86418685121107,0,2.4203527629757784,85.2068562934908
MIC,2020-03-12,27.802698961937715,75.0967474048443,0,2.411388911764706,75.47088275840719
MIC,2020-03-13,28.38363321799308,73.53446366782006,0,1.9688802432525951,73.75671458192335
MIC,2020-03-14,28.34470588235294,76.19083044982699,0,2.342932541868512,79.25974425202979
MIC,2020-03-15,29.2740830449827,76.43387543252595,0,2.1308708079584773,70.67269618945886
MIC,2020-03-16,27.94522491349481,82.219169550173,10.49,1.9969434771626295,94.90158193721872
MIC,2020-03-17,27.42529411764706,82.23868512110727,0,2.579212789619377,119.65335530598776
MIC,2020-03-18,28.0260553633218,82.97993079584775,0,2.1310957297577855,71.12047174613534
MIC,2020-03-19,29.27235294117647,75.89242214532872,0,1.8333266083044983,134.5241447115567
MIC,2020-03-20,28.255328719723185,74.05051903114187,0,3.393437130449827,136.9656768992691
MIC,2020-03-21,26.846435986159168,70.6490311418685,0,2.1969982851211074,135.64233847432592
MIC,2020-03-22,27.07522491349481,74.30245674740485,0,2.380292217993079,107.50809619453996
MIC,2020-03-23,26.57567474048443,73.11034602076124,0,2.2469444487889274,115.904628898072
MIC,2020-03-24,26.127474048442902,72.71833910034601,0,2.133845637024222,75.05709399125658
MIC,2020-03-25,26.081833910034604,70.71439446366782,0,2.042128007266436,54.629449364252594
MIC,2020-03-26,26.2018339100346,71.02837370242214,0,2.428014214186851,95.14854434732976
MIC,2020-03-27,26.31051903114187,76.38062283737024,0,2.3925317342560555,92.7939996900907
MIC,2020-03-28,27.11204152249135,77.33553633217993,0,2.3317925674740483,86.32287302869828
MIC,2020-03-29,26.92581314878893,80.32093425605537,0,1.2226643543252596,86.41891242567974
MIC,2020-03-30,27.832006920415225,78.95934256055364,0,1.899195520069204,72.98560010730223
MIC,2020-03-31,28.02996539792387,78.29678200692041,0,1.8572875747404844,78.88662889974242
MIC,2020-04-01,28.221418685121108,77.62193771626298,0,2.071619589619377,72.1625001241327
MIC,2020-04-02,29.09702422145329,74.3439446366782,0,1.8435486602076123,341.1558788450352
MIC,2020-04-03,26.770865051903115,52.96944636678201,0,5.457066528027681,229.53668061559443
MIC,2020-04-04,24.188512110726645,61.359515570934256,0,2.09309015916955,79.70171240757062
MIC,2020-04-05,25.433044982698963,71.73152249134948,0,2.2319674941176473,78.09575814005893
MIC,2020-04-06,25.67083044982699,78.44249134948097,0,1.8692233667820068,106.23202613975228
MIC,2020-04-07,24.79840830449827,77.29283737024221,0,2.8159534868512113,114.82493249385084
MIC,2020-04-08,23.31287197231834,68.83615916955017,0,2.0534996148788927,90.60558363660611
MIC,2020-04-09,22.704429065743945,70.32515570934257,0,1.967055937716263,124.23196125175124
MIC,2020-04-10,23.032076124567475,71.51622837370242,0,2.004953869204152,119.5887743170808
MIC,2020-04-11,23.393875432525952,68.80903114186852,0,1.8914542522491349,122.813284256963
MIC,2020-04-12,23.59719723183391,73.69034602076124,0,2.1070069252595154,120.590649076327
MIC,2020-04-13,24.514186851211072,73.17615916955017,0,2.162933485121107,80.70220457838657
MIC,2020-04-14,24.593737024221458,77.80979238754325,0,1.9382958546712803,144.23872515018428
MIC,2020-04-15,23.348062283737026,51.85837370242214,0,3.489434826297578,244.5261033055692
MIC,2020-04-16,21.897543252595156,58.112525951557096,0,1.7043617726643598,182.0121721949425
MIC,2020-04-17,22.299342560553633,67.62750865051903,0,1.8405555470588235,94.52204601678676
MIC,2020-04-18,23.327335640138408,77.50190311418685,0,2.1733468083044984,132.68031779125832
