site,date,factor,BC,Al,Si,Pb,Fe,Ti,Mn,Pt,Br,Zn,cloreto,nitrato,sulfato,sodio,amonio,potassio,magnesio,calcio
MIC,2019-02-28T12:34:00Z,Factor.7,0.9801223200000001,0.001365328755,4.09909365e-4,0.0026514270000000005,0.006092504550000001,0.0012076641000000003,0.0018777037500000001,0.0146240721,NA,0.02314143,0.0078659001,0.045858132,0.11471559750000002,0.019539049500000003,0,0.10697055750000001,0,0.016714296
MIC,2019-03-02T13:34:00Z,Factor.7,0.32420299680000003,4.516208487e-4,0.00013558904009999999,8.7703398e-4,0.002015267067,3.99468834e-4,6.21103275e-4,0.004837322754,NA,0.0076546782,0.002601867474,0.01516886568,0.037945407150000006,0.00646308963,0,0.03538351755,0,0.00552872304
MIC,2019-03-04T10:01:00Z,Factor.7,-0.125536,-1.74874e-4,-5.2502e-5,-3.396e-4,-7.8034e-4,-1.5468000000000003e-4,-2.4050000000000002e-4,-0.00187308,NA,-0.002964,-0.00100748,-0.0058736,-0.014693000000000001,-0.0025026000000000002,0,-0.013701,0,-0.0021408
MIC,2019-03-09T12:53:00Z,Factor.7,0.12424925599999999,1.7308154149999998e-4,5.196385449999999e-5,3.361191e-4,7.72341515e-4,1.5309453e-4,2.3803487499999998e-4,0.0018538809299999998,NA,0.0029336189999999997,9.9715333e-4,0.005813395599999999,0.014542396749999999,0.00247694835,0,0.013560564749999999,0,0.0021188568
MIC,2019-03-11T12:03:00Z,Factor.7,0.901474016,0.001255770194,3.7701686199999995e-4,0.0024386676,0.00560362154,0.00111075708,0.0017270305,0.013450587479999998,NA,0.021284484,0.007234713879999999,0.04217832159999999,0.105510433,0.0179711706,0,0.098386881,0,0.015373084799999999
MIC,2019-03-20T07:48:00Z,Factor.7,0.5213447312,7.262429783e-4,2.180381809e-4,0.00141034182,0.0032407130030000005,6.423783060000001e-4,9.98784475e-4,0.007778807586,NA,0.0123093438,0.004184014066,0.02439276712,0.06101929435,0.01039317267,0,0.05689956795,0,0.008890635360000001
MIC,2019-03-21T12:30:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-03-23T09:14:00Z,Factor.7,0.44808819839999997,6.241952556e-4,1.8740063879999999e-4,0.00121216824,0.002785345596,5.52114792e-4,8.584406999999999e-4,0.006685771751999999,NA,0.0105797016,0.0035960991119999997,0.020965227839999996,0.052445194199999996,0.00893278044,0,0.04890434939999999,0,0.00764137152
MIC,2019-03-28T12:19:00Z,Factor.7,0.814979712,0.001135282008,3.4084298399999997e-4,0.0022046832,0.00506596728,0.00100418256,0.001561326,0.01216003536,NA,0.019242288,0.00654056016,0.0381314112,0.09538695600000001,0.0162468792,0,0.088946892,0,0.0138980736
MIC,2019-03-31T07:58:00Z,Factor.7,0.537733456,7.49072779e-4,2.2489231699999998e-4,0.0014546766,0.00334258639,6.625717800000001e-4,0.00103018175,0.008023338179999999,NA,0.012696294,0.00431554058,0.0251595656,0.0629374655,0.0107198871,0,0.0586882335,0,0.009170116800000001
MIC,2019-04-03T12:14:00Z,Factor.7,1.172129632,0.001632798538,4.902111739999999e-4,0.0031708452,0.00728603458,0.00144424716,0.0022455485,0.017488947959999997,NA,0.027674868,0.00940684076,0.0548418032,0.137188541,0.023366776199999998,0,0.127926237,0,0.0199886496
MIC,2019-04-07T11:25:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-04-12T10:43:00Z,Factor.7,0.8222608,0.0011454247,3.4388809999999996e-4,0.00222438,0.005111227,0.001013154,0.0015752750000000001,0.012268674,NA,0.0194142,0.006598994,0.03847208,0.09623915000000001,0.016392030000000002,0,0.08974155,0,0.01402224
MIC,2019-04-15T12:06:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-04-16T12:24:00Z,Factor.7,1.08055112,0.001505227955,4.5191096499999997e-4,0.0029231070000000003,0.00671677655,0.0013314081,0.0020701037500000003,0.016122536099999998,NA,0.02551263,0.0086718841,0.050557012,0.12646999750000001,0.0215411295,0,0.1179313575,0,0.018426936
MIC,2019-04-20T10:43:00Z,Factor.7,0.766522816,0.001067780644,3.2057721199999997e-4,0.0020735976,0.00476475604,9.444760800000001e-4,0.0014684930000000002,0.01143702648,NA,0.018098184,0.00615167288,0.0358642016,0.08971545800000001,0.0152808756,0,0.083658306,0,0.0130717248
MIC,2019-04-24T11:55:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-04-27T08:32:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-04-29T09:35:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-05-05T07:11:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-05-06T12:03:00Z,Factor.7,0.33003414400000003,4.5974374600000003e-4,1.38027758e-4,8.928084000000001e-4,0.00205151386,4.0665372000000003e-4,6.322745e-4,0.0049243273200000005,NA,0.007792356,0.0026486649200000005,0.0154416944,0.038627897,0.0065793354000000005,0,0.036019929,0,0.0056281632
MIC,2019-05-11T07:25:00Z,Factor.7,0.7118518880000001,9.91623017e-4,2.97712591e-4,0.0019257018000000002,0.004424917970000001,8.771129400000001e-4,0.0013637552500000002,0.01062130014,NA,0.016807362000000003,0.00571291534,0.0333062488,0.08331665650000002,0.014190993300000001,0,0.0776915205,0,0.0121394064
MIC,2019-05-14T12:27:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-05-19T10:32:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-05-22T12:15:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-05-28T12:35:00Z,Factor.7,1.181105456,0.0016453020289999998,4.939650669999999e-4,0.0031951266,0.00734182889,0.00145530678,0.00226274425,0.017622873179999998,NA,0.027886794,0.009478875579999999,0.05526176559999999,0.1382390905,0.023545712099999998,0,0.1289058585,0,0.0201417168
MIC,2019-05-30T12:06:00Z,Factor.7,1.0590844640000001,0.001475324501,4.4293312299999995e-4,0.0028650354000000003,0.00658333841,0.00130495782,0.00202897825,0.01580223942,NA,0.025005786,0.00849960502,0.0495526264,0.1239574945,0.021113184899999998,0,0.11558848649999999,0,0.0180608592
MIC,2019-06-02T13:06:00Z,Factor.7,0.5771266528000001,8.039482402e-4,2.413674446e-4,0.0015612430800000002,0.003587457082,7.111103640000001e-4,0.0011056506500000001,0.008611110684,NA,0.013626397200000001,0.004631687804,0.02700270128,0.0675481289,0.01150520298,0,0.0629876073,0,0.009841899840000001
MIC,2019-06-04T13:02:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-06-09T08:13:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-06-13T11:59:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-06-15T12:32:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-06-17T11:45:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-06-27T11:40:00Z,Factor.7,0.9171032480000001,0.001277542007,3.83553361e-4,0.0024809478,0.00570077387,0.00113001474,0.0017569727500000001,0.01368378594,NA,0.021653502,0.0073601451400000005,0.0429095848,0.1073397115,0.0182827443,0,0.1000926555,0,0.0156396144
MIC,2019-06-28T14:00:00Z,Factor.7,0.666972768,9.29105562e-4,2.7894312599999996e-4,0.0018042948,0.00414594642,8.2181484e-4,0.0012777765,0.009951674039999999,NA,0.015747732,0.00535274124,0.031206436799999997,0.078063909,0.013296313799999999,0,0.072793413,0,0.0113740704
MIC,2019-06-29T11:52:00Z,Factor.7,2.434519648,0.003391331482,0.001018171286,0.006585862800000001,0.015133133620000001,0.00299970924,0.0046640165,0.03632464044,NA,0.057480852,0.01953805964,0.1139067248,0.284941349,0.048532921799999997,0,0.265703493,0,0.0415165344
MIC,2019-07-04T08:08:00Z,Factor.7,1.3002391199999999,0.0018112574549999998,5.437894649999999e-4,0.003517407,0.00808237155,0.0016020981,0.00249097875,0.019400426099999996,NA,0.03069963,0.0104349741,0.060835811999999996,0.1521827475,0.0259206795,0,0.1419081075,0,0.022173336
MIC,2019-07-06T10:15:00Z,Factor.7,1.311725664,0.0018272584259999998,5.485933979999999e-4,0.0035484804,0.00815377266,0.00161625132,0.0025129845,0.019571812919999997,NA,0.030970835999999998,0.01052715852,0.06137324639999999,0.153527157,0.0261496674,0,0.14316174899999998,0,0.0223692192
MIC,2019-07-11T12:02:00Z,Factor.7,4.8171301600000005,0.006710352565,0.002014632995,0.013031301,0.02994359665,0.005935458300000001,0.00922858625,0.07187476229999999,NA,0.11373609,0.038659526300000004,0.22538471599999998,0.5638071425000001,0.0960310185,0,0.5257416225,0,0.082147848
MIC,2019-07-14T10:02:00Z,Factor.7,0.4731075232,6.590476437999999e-4,1.9786428739999997e-4,0.00127985052,0.002940867358,5.82942516e-4,9.063723499999999e-4,0.007059076595999999,NA,0.0111704268,0.003796889876,0.022135836319999998,0.0553735091,0.009431548619999999,0,0.0516349587,0,0.008068032959999999
MIC,2019-07-18T16:47:00Z,Factor.7,0.6866191520000001,9.56473343e-4,2.87159689e-4,0.0018574422000000002,0.00426806963,8.460222600000001e-4,0.00131541475,0.010244811060000001,NA,0.016211598,0.005510411860000001,0.0321256552,0.0803633635,0.013687970700000001,0,0.0749376195,0,0.0117091056
MIC,2019-07-20T16:48:00Z,Factor.7,1.7088588000000002,0.0023804723250000002,7.14683475e-4,0.004622805000000001,0.010622378250000002,0.0021055815,0.00327380625,0.0254973015,NA,0.04034745,0.013714321500000001,0.07995438,0.2000084625,0.0340666425,0,0.1865048625,0,0.02914164
MIC,2019-07-23T16:38:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-07-28T07:13:00Z,Factor.7,0.468343432,6.524111754999999e-4,1.958718365e-4,0.0012669627,0.002911253455,5.7707241e-4,8.97245375e-4,0.00698799321,NA,0.011057942999999999,0.00375865601,0.021912933199999998,0.05481590975,0.009336574949999999,0,0.05111500575,0,0.0079867896
MIC,2019-07-30T15:45:00Z,Factor.7,1.7724427839999999,0.002469046006,7.412757379999999e-4,0.0047948124,0.01101762046,0.00218392692,0.0033956195,0.026446016519999997,NA,0.041848715999999994,0.01422461012,0.08292935839999999,0.207450467,0.0353342094,0,0.19344441899999998,0,0.030225955199999998
MIC,2019-08-03T09:41:00Z,Factor.7,1.19196432,0.00166042863,4.9850649e-4,0.003224502,0.0074093283,0.0014686866,0.0022835475,0.0177848946,NA,0.02814318,0.0095660226,0.055769832,0.139510035,0.023762187,0,0.130090995,0,0.020326896
MIC,2019-08-06T13:00:00Z,Factor.7,1.192403696,0.001661040689,4.98690247e-4,0.0032256906,0.00741205949,0.00146922798,0.00228438925,0.017791450379999997,NA,0.028153553999999997,0.00956954878,0.0557903896,0.1395614605,0.0237709461,0,0.1301389485,0,0.0203343888
MIC,2019-08-13T10:32:00Z,Factor.7,0.835630384,0.001164048781,3.4947956299999995e-4,0.0022605474,0.00519433321,0.00102962742,0.0016008882499999998,0.012468157019999999,NA,0.019729866,0.006706290619999999,0.0390976184,0.0978039545,0.0166585569,0,0.09120070649999999,0,0.0142502352
MIC,2019-08-15T15:07:00Z,Factor.7,1.092539808,0.001521928422,4.5692490599999995e-4,0.0029555388,0.00679129902,0.00134618004,0.0020930715,0.01630141524,NA,0.025795692,0.00876809844,0.0511179408,0.127873179,0.0217801278,0,0.11923980299999999,0,0.0186313824
MIC,2019-08-19T16:13:00Z,Factor.7,0.836634672,0.001165447773,3.4989957899999994e-4,0.0022632642,0.0052005759300000004,0.00103086486,0.00160281225,0.012483141659999999,NA,0.019753578,0.00671435046,0.039144607199999994,0.0979214985,0.0166785777,0,0.09131031449999999,0,0.0142673616
MIC,2019-08-23T14:15:00Z,Factor.7,0.768719696,0.001070840939,3.2149599699999996e-4,0.0020795405999999997,0.00477841199,9.4718298e-4,0.00147270175,0.011469805379999998,NA,0.018150054,0.00616930378,0.03596698959999999,0.0899725855,0.0153246711,0,0.08389807349999999,0,0.0131091888
MIC,2019-08-24T10:09:00Z,Factor.7,0.9587184320000001,0.001335512738,4.00957774e-4,0.0025935252000000002,0.00595945658,0.0011812911600000001,0.0018366985,0.014304711959999999,NA,0.022636068000000002,0.0076941247600000005,0.0448566832,0.11221044100000001,0.0191123562,0,0.104634537,0,0.0163492896
MIC,2019-08-26T12:21:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-09-03T12:23:00Z,Factor.7,0.6856776320000001,9.55161788e-4,2.8676592399999996e-4,0.0018548952000000001,0.00426221708,8.448621600000001e-4,0.0013136110000000001,0.01023076296,NA,0.016189368,0.0055028557600000005,0.032081603199999996,0.080253166,0.0136692012,0,0.074834862,0,0.0116930496
MIC,2019-09-06T14:46:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-09-08T11:05:00Z,Factor.7,0.5529735264,0.00077030248259999995,2.3126605979999999e-4,0.00149590404,0.0034373196660000003,6.81349932e-4,0.00105937845,0.008250730092,NA,0.0130561236,0.004437848652,0.025872620639999996,0.0647211957,0.01102370274,0,0.060351534899999996,0,0.00943000992
MIC,2019-09-11T13:05:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-09-14T07:10:00Z,Factor.7,0.745872144,0.0010390138709999999,3.1194063299999994e-4,0.0020177334,0.00463639011,9.190312199999999e-4,0.00142893075,0.011128904819999999,NA,0.017610605999999997,0.005985942419999999,0.03489799439999999,0.0872984595,0.014869197899999999,0,0.0814044915,0,0.012719563199999999
MIC,2019-09-16T09:57:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-09-23T15:14:00Z,Factor.7,0.678082704,9.44581911e-4,2.83589553e-4,0.0018343494000000002,0.00421500651,8.355040200000001e-4,0.0012990607500000001,0.01011744162,NA,0.016010046,0.0054419032200000005,0.031726250399999996,0.0793642395,0.0135177939,0,0.0740059515,0,0.011563531200000001
MIC,2019-09-26T16:27:00Z,Factor.7,1.095238832,0.0015256882129999999,4.5805369899999996e-4,0.0029628402,0.00680807633,0.00134950566,0.00209824225,0.016341686459999998,NA,0.025859418,0.00878975926,0.051244223199999994,0.1281890785,0.0218339337,0,0.11953437449999998,0,0.0186774096
MIC,2019-10-01T12:37:00Z,Factor.7,0.5662866192,7.888478703e-4,2.368338969e-4,0.00153191862,0.0035200747230000004,6.977537460000001e-4,0.001084883475,0.008449370226,NA,0.0133704558,0.004544691906,0.02649551592,0.06627938835000001,0.01128910347,0,0.06180452595,0,0.00965704176
MIC,2019-10-04T09:33:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-10-06T12:30:00Z,Factor.7,0.366000208,5.098451469999999e-4,1.5306958099999996e-4,9.901038e-4,0.0022750812699999998,4.5096953999999997e-4,7.011777499999999e-4,0.005460964739999999,NA,0.008641541999999999,0.00293730794,0.017124480799999998,0.0428374415,0.007296330299999999,0,0.03994526549999999,0,0.0062415024
MIC,2019-10-09T13:12:00Z,Factor.7,0.2605374144,3.629334996e-4,1.089626508e-4,7.048058400000001e-4,0.001619517636,3.21022872e-4,4.991337e-4,0.0038873902319999996,NA,0.0061514856,0.002090923992,0.01219006944,0.0304938522,0.00519389604,0,0.0284350554,0,0.00444301632
MIC,2019-10-15T12:22:00Z,Factor.7,0.5075043872,7.069631198e-4,2.1224983539999998e-4,0.00137290092,0.003154680518,6.25324836e-4,9.7226935e-4,0.007572300516,NA,0.0119825628,0.004072939396,0.02374520272,0.059399391100000004,0.01011726102,0,0.0553890327,0,0.00865461216
MIC,2019-10-18T08:05:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-10-20T08:37:00Z,Factor.7,0.3915969984,5.455019556e-4,1.6377473879999999e-4,0.00105934824,0.002434192596,4.82508792e-4,7.502157e-4,0.0058428857519999995,NA,0.0092459016,0.003142733112,0.018322107839999997,0.0458333442,0.007806610439999999,0,0.042738899399999995,0,0.00667801152
MIC,2019-10-23T12:26:00Z,Factor.7,0.5828762016,8.119574694e-4,2.4377203619999998e-4,0.00157679676,0.003623196654,7.18194708e-4,0.00111666555,0.008696897747999999,NA,0.0137621484,0.004677830388,0.02727171216,0.0682210683,0.01161982206,0,0.0636151131,0,0.00993994848
MIC,2019-10-26T10:58:00Z,Factor.7,0.1347880032,1.8776221379999998e-4,5.637139739999999e-5,3.6462852e-4,8.37851058e-4,1.66079916e-4,2.5822485e-4,0.002011125996,NA,0.0031824467999999996,0.001081731276,0.006306484319999999,0.0157758741,0.00268704162,0,0.014710763699999999,0,0.0022985769599999997
MIC,2019-10-31T12:08:00Z,Factor.7,0.265257568,3.6950876199999994e-4,1.1093672599999998e-4,7.175748e-4,0.00164885842,3.2683884e-4,5.081765e-4,0.00395781804,NA,0.006262932,0.00212880524,0.012410916799999998,0.031046308999999998,0.0052879938,0,0.028950212999999995,0,0.0045235104
MIC,2019-11-05T12:30:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-11-08T11:07:00Z,Factor.7,0.5494647952,7.654147542999999e-4,2.2979862889999997e-4,0.00148641222,0.003415509163,6.77026626e-4,0.001052656475,0.008198377506,NA,0.0129732798,0.004409689586,0.025708453519999997,0.06431052635000001,0.01095375507,0,0.05996859195,0,0.00937017456
MIC,2019-11-10T10:09:00Z,Factor.7,0.27294037120000003,3.802110508e-4,1.1414984839999999e-4,7.383583200000001e-4,0.001696615228,3.36305256e-4,5.228951e-4,0.004072450536,NA,0.0064443288,0.002190463016,0.012770381119999999,0.0319455206,0.00544115292,0,0.0297887142,0,0.00465452736
MIC,2019-11-14T11:59:00Z,Factor.7,0.6224765328,8.671214726999999e-4,2.603337921e-4,0.00168392358,0.003869354907,7.66988514e-4,0.001192531275,0.009287760834,NA,0.014697142199999999,0.004995639954,0.029124539279999997,0.07285597515,0.01240926723,0,0.06793709355,0,0.01061526384
MIC,2019-11-15T12:30:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-11-17T11:39:00Z,Factor.7,0.902101696,0.001256644564,3.77279372e-4,0.0024403656,0.0056075232400000005,0.0011115304800000001,0.001728233,0.013459952879999999,NA,0.021299304,0.007239751280000001,0.0422076896,0.10558389800000001,0.0179836836,0,0.09845538599999999,0,0.015383788800000001
MIC,2019-11-20T07:51:00Z,Factor.7,0.3926891616,5.470233593999999e-4,1.6423150619999997e-4,0.00106230276,0.002440981554,4.83854508e-4,7.523080499999999e-4,0.005859181547999999,NA,0.009271688399999999,0.0031514981879999997,0.018373208159999998,0.0459611733,0.00782838306,0,0.04285809809999999,0,0.0066966364799999996
MIC,2019-11-24T12:20:00Z,Factor.7,0.775938016,0.001080896194,3.2451486199999995e-4,0.0020990676000000002,0.00482328154,9.560770800000001e-4,0.0014865305,0.011577507479999999,NA,0.018320483999999998,0.0062272338799999995,0.0363047216,0.090817433,0.015468570599999999,0,0.08468588099999999,0,0.013232284799999999
MIC,2019-11-28T12:40:00Z,Factor.7,0.3080716208,4.291495397e-4,1.288425331e-4,8.333953800000001e-4,0.0019149933770000003,3.79592454e-4,5.90199025e-4,0.004596631974,NA,0.0072738042,0.002472406294,0.01441410808,0.036057356650000004,0.00614150553,0,0.03362293905,0,0.00525363024
MIC,2019-12-02T11:15:00Z,Factor.7,0.1325283552,1.8461448179999998e-4,5.5426361399999995e-5,3.5851572e-4,8.23804938e-4,1.63295676e-4,2.5389585e-4,0.0019774105559999997,NA,0.0031290948,0.001063596636,0.00620075952,0.0155114001,0.0026419948199999997,0,0.014464145699999998,0,0.00226004256
MIC,2019-12-05T13:00:00Z,Factor.7,0.8086401440000001,0.001126450871,3.3819163299999997e-4,0.0021875334,0.00502656011,9.9637122e-4,0.00154918075,0.01206544482,NA,0.019092605999999998,0.00648968242,0.037834794399999996,0.0946449595,0.0161204979,0,0.08825499149999999,0,0.0137899632
MIC,2019-12-07T08:56:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-12-12T13:57:00Z,Factor.7,0.7780093600000001,0.001083781615,3.25381145e-4,0.0021046710000000002,0.00483615715,9.586293000000001e-4,0.00149049875,0.0116084133,NA,0.01836939,0.0062438573,0.036401636,0.0910598675,0.0155098635,0,0.0849119475,0,0.013267608
MIC,2019-12-14T15:27:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2019-12-16T17:01:00Z,Factor.7,0.5326680784,7.420166131e-4,2.227738613e-4,0.00144097374,0.003311099671,6.563304420000001e-4,0.001020477575,0.007947759402,NA,0.0125766966,0.004274888762,0.024922565839999997,0.06234460295,0.01061890719,0,0.058135398149999996,0,0.00908373552
MIC,2019-12-24T15:03:00Z,Factor.7,0.2303522832,3.208850463e-4,9.633854489999998e-5,6.2314902e-4,0.001431884883,2.83830066e-4,4.4130547499999996e-4,0.0034370081459999995,NA,0.0054387917999999995,0.001848675426,0.010777762319999998,0.02696092035,0.00459214587,0,0.025140649949999996,0,0.00392826096
MIC,2019-12-27T12:55:00Z,Factor.7,-0.03736516272,-5.205037173e-5,-1.562695779e-5,-1.01080242e-4,-2.322642993e-4,-4.60397286e-5,-7.15836225e-5,-5.575128966e-4,NA,-8.8221978e-4,-2.998713846e-4,-0.0017482476719999998,-0.004373297985,-7.44886377e-4,0,-0.004078034144999999,0,-6.37198416e-4
MIC,2019-12-30T10:25:00Z,Factor.7,0.26845873600000003,3.73968049e-4,1.12275527e-4,7.262346000000001e-4,0.0016687570900000002,3.3078318000000006e-4,5.1430925e-4,0.00400558158,NA,0.006338514,0.00215449598,0.0125606936,0.0314209805,0.0053518101,0,0.0292995885,0,0.0045781008
MIC,2020-01-01T09:31:00Z,Factor.7,0.284056584,3.956961435e-4,1.1879890049999999e-4,7.684299e-4,0.001765714335,3.5000217e-4,5.44191375e-4,0.00423831177,NA,0.006706791,0.00227967537,0.0132904884,0.03324658575,0.00566275815,0,0.03100193775,0,0.0048440952
MIC,2020-01-05T09:15:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MIC,2020-01-08T16:06:00Z,Factor.7,0.35940329120000003,5.006555183000001e-4,1.503106009e-4,9.722578200000001e-4,0.002234074403,4.4284110600000003e-4,6.885394750000001e-4,0.005362534386,NA,0.0084857838,0.0028843648660000004,0.01681582312,0.04206532435,0.007164818670000001,0,0.03922527795,0,0.00612900336
MIC,2020-01-13T15:22:00Z,Factor.7,1.045149968,0.0014559134869999999,4.37105401e-4,0.0028273398,0.00649672067,0.0012877883400000002,0.0020022827500000002,0.01559432754,NA,0.024676782,0.00838777474,0.0489006568,0.12232657150000001,0.0208353963,0,0.1140676755,0,0.0178232304
MIC,2020-01-15T17:30:00Z,Factor.7,0.970769888,0.001352300642,4.0599796599999994e-4,0.0026261268,0.00603436922,0.00119614044,0.0018597865,0.01448452764,NA,0.022920612,0.00779084284,0.045420548799999995,0.113620969,0.0193526058,0,0.105949833,0,0.0165548064
MIC,2020-01-18T07:16:00Z,Factor.7,0.47817917760000006,6.661125534e-4,1.999853682e-4,0.00129357036,0.0029723930940000003,5.891915880000001e-4,9.160885500000001e-4,0.007134749028,NA,0.011290172400000001,0.0038375920680000005,0.02237312976,0.05596710630000001,0.009532653660000001,0,0.052188479100000004,0,0.00815452128
MIC,2020-01-23T14:29:00Z,Factor.7,0.3060693216,4.263602994e-4,1.2800512619999999e-4,8.2797876e-4,0.001902546954,3.7712530800000003e-4,5.8636305e-4,0.004566756347999999,NA,0.0072265283999999996,0.002456336988,0.01432042416,0.0358230033,0.00610158906,0,0.0334044081,0,0.00521948448
MIC,2020-01-29T09:37:00Z,Factor.7,0.8977707039999999,0.0012506114109999999,3.7546805299999995e-4,0.0024286494,0.00558060151,0.00110619402,0.00171993575,0.013395331619999997,NA,0.021197045999999997,0.00720499322,0.042005050399999994,0.1050769895,0.017897343899999998,0,0.09798270149999999,0,0.0153099312
MIC,2020-01-31T15:21:00Z,Factor.7,0.35606403360000005,4.960038699e-4,1.489140477e-4,9.632244600000002e-4,0.002213317359,4.3872661800000004e-4,6.821421750000001e-4,0.005312710458,NA,0.008406941400000001,0.002857565898,0.01665958536,0.041674490550000005,0.007098249510000001,0,0.03886083135,0,0.0060720580800000005
MIC,2020-02-06T08:23:00Z,Factor.7,0.794580112,0.001106864983,3.32311409e-4,0.0021494982,0.00493916203,9.7904706e-4,0.0015222447500000001,0.01185565986,NA,0.018760638,0.00637684466,0.037176951199999995,0.09299934350000001,0.0158402067,0,0.0867204795,0,0.0135501936
MIC,2020-02-07T08:51:00Z,Factor.7,0.11072275200000001,1.5423886799999998e-4,4.6306764e-5,2.995272e-4,6.8825988e-4,1.3642776e-4,2.12121e-4,0.00165205656,NA,0.002614248,8.885973600000001e-4,0.005180515199999999,0.012959226,0.0022072932,0,0.012084282,0,0.0018881856000000001
MIC,2020-02-10T13:16:00Z,Factor.7,0.5154068784,7.179714381e-4,2.155548363e-4,0.0013942787400000002,0.003203802921,6.350619420000001e-4,9.874088250000001e-4,0.007690210902,NA,0.0121691466,0.004136360262,0.02411494584,0.060324315450000006,0.010274799690000001,0,0.056251510649999996,0,0.00878937552
MIC,2020-02-14T09:58:00Z,Factor.7,0.2992401632,4.168471538e-4,1.251490174e-4,8.0950452e-4,0.001860096458,3.68710716e-4,5.7327985e-4,0.004464860796,NA,0.0070652868,0.002401530076,0.014000900319999999,0.035023704100000004,0.00596544762,0,0.0326590737,0,0.00510302496
MIC,2020-02-15T07:35:00Z,Factor.7,0.4086887248,5.693110506999999e-4,1.709228861e-4,0.00110558478,0.002540435887,5.03568474e-4,7.82959775e-4,0.006097905593999999,NA,0.0096494502,0.0032799015139999997,0.019121798479999997,0.047833796149999996,0.008147339429999999,0,0.044604290549999995,0,0.00696948144
MIC,2020-02-16T09:48:00Z,Factor.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
